message_id,logid,symbol,meaning,type,category,severity,wazuh_rule_id,source_url
44560,0100044560,LOGID_EVENT_CONFIG_ACCPROFILE_SUPER_ADMIN,Configure admin accprofile as super_admin,Event,system,Notice,119379,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/44560/44560-logid-event-config-accprofile-super-admin
44561,0100044561,LOGID_EVENT_CONFIG_REQUEST_UNAUTH,CMDB denied request from unauthenticated admin session,Event,system,Warning,119380,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/44561/44561-logid-event-config-request-unauth
44562,0100044562,LOGID_EVENT_CONFIG_SENSITIVE_INFO,CMDB get request for sensitive information table,Event,system,Warning,119381,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/44562/44562-logid-event-config-sensitive-info
45071,0107045071,LOG_ID_FCC_VULN_SCAN,FortiClient Vulnerability Scan,Event,endpoint,Notice,119382,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45071/45071-log-id-fcc-vuln-scan
45101,0107045101,LOG_ID_EC_REG_SUCCEED,FortiClient registered,Event,endpoint,Notice,119383,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45101/45101-log-id-ec-reg-succeed
45114,0107045114,LOG_ID_EC_REG_QUARANTINE,FortiClient endpoint quarantined,Event,endpoint,Notice,119384,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45114/45114-log-id-ec-reg-quarantine
45115,0107045115,LOG_ID_EC_REG_UNQUARANTINE,FortiClient endpoint quarantine removed,Event,endpoint,Notice,119385,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45115/45115-log-id-ec-reg-unquarantine
45121,0107045121,LOG_ID_EC_EMS_WS_NOTIFICATION,EMS WebSocket notification,Event,endpoint,Notice,119386,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45121/45121-log-id-ec-ems-ws-notification
45122,0107045122,LOG_ID_EC_EMS_REST_API_ERROR,EMS REST API error,Event,endpoint,Warning,119387,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45122/45122-log-id-ec-ems-rest-api-error
45123,0107045123,LOG_ID_EC_EMS_WS_CONN_ERROR,EMS WebSocket connection error,Event,endpoint,Warning,119388,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45123/45123-log-id-ec-ems-ws-conn-error
45124,0107045124,LOG_ID_EC_VPND_CONNECT,FortiClient VPN connected,Event,endpoint,Warning,119389,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45124/45124-log-id-ec-vpnd-connect
45125,0107045125,LOG_ID_EC_VPND_DISCONNECT,FortiClient VPN disconnected,Event,endpoint,Warning,119390,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45125/45125-log-id-ec-vpnd-disconnect
45126,0107045126,LOG_ID_EC_CLOUD_ENTITLEMENT_LOST,EMS Cloud entitlement lost and connection dropped,Event,endpoint,Warning,119391,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45126/45126-log-id-ec-cloud-entitlement-lost
45128,0107045128,LOG_ID_EC_EMS_REST_API_NEW_SUCCESS,EMS REST API recovered from an error,Event,endpoint,Information,119392,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45128/45128-log-id-ec-ems-rest-api-new-success
45129,0107045129,LOG_ID_EC_EMS_EMS_VERIFY,FCEMS entry has been verified,Event,endpoint,Information,119393,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45129/45129-log-id-ec-ems-ems-verify
45130,0107045130,LOG_ID_EC_EMS_EMS_VERIFY_FAILED,FCEMS entry has failed to be verified,Event,endpoint,Warning,119394,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45130/45130-log-id-ec-ems-ems-verify-failed
45131,0107045131,LOG_ID_EC_EMS_EMS_UNVERIFY,FCEMS entry has been unverified,Event,endpoint,Information,119395,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45131/45131-log-id-ec-ems-ems-unverify
45133,0107045133,LOG_ID_EC_SHM_MISSING_QUERY,FCEMS shared memory missing query statistics,Event,endpoint,Warning,119396,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45133/45133-log-id-ec-shm-missing-query
45134,0107045134,LOG_ID_EC_SHM_ENDPOINT_UPDATE,Endpoint ZTNA information has been updated,Event,endpoint,Information,119397,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45134/45134-log-id-ec-shm-endpoint-update
45135,0107045135,LOG_ID_EC_SHM_ENDPOINT_DELETE,Endpoint has been deleted,Event,endpoint,Information,119398,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/45135/45135-log-id-ec-shm-endpoint-delete
46000,0100046000,LOG_ID_VIP_REAL_SVR_ENA,VIP real server enabled,Event,system,Notice,119399,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46000/46000-log-id-vip-real-svr-ena
46001,0100046001,LOG_ID_VIP_REAL_SVR_DISA,VIP real server disabled,Event,system,Alert,119400,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46001/46001-log-id-vip-real-svr-disa
46002,0100046002,LOG_ID_VIP_REAL_SVR_UP,VIP real server up,Event,system,Notice,119401,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46002/46002-log-id-vip-real-svr-up
46003,0100046003,LOG_ID_VIP_REAL_SVR_DOWN,VIP real server down,Event,system,Alert,119402,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46003/46003-log-id-vip-real-svr-down
46004,0100046004,LOG_ID_VIP_REAL_SVR_ENT_HOLDDOWN,VIP real server entered hold-down,Event,system,Notice,119403,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46004/46004-log-id-vip-real-svr-ent-holddown
46005,0100046005,LOG_ID_VIP_REAL_SVR_FAIL_HOLDDOWN,VIP real server health check failed during hold-down,Event,system,Alert,119404,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46005/46005-log-id-vip-real-svr-fail-holddown
46006,0100046006,LOG_ID_VIP_REAL_SVR_FAIL,VIP real server health check failed,Event,system,Debug,119405,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46006/46006-log-id-vip-real-svr-fail
46400,0111046400,LOG_ID_EVENT_EXT_SYS,FortiExtender system activity,Event,fortiextender,Notice,119406,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46400/46400-log-id-event-ext-sys
46401,0111046401,LOG_ID_EVENT_EXT_LOCAL,FortiExtender controller activity,Event,fortiextender,Notice,119407,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46401/46401-log-id-event-ext-local
46402,0111046402,LOG_ID_EVENT_EXT_LOCAL_ERROR,FortiExtender controller activity error,Event,fortiextender,Error,119408,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46402/46402-log-id-event-ext-local-error
46403,0111046403,LOG_ID_EVENT_EXT_REMOTE_EMERG,Remote FortiExtender emergency activity,Event,fortiextender,Emergency,119409,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46403/46403-log-id-event-ext-remote-emerg
46404,0111046404,LOG_ID_EVENT_EXT_REMOTE_ALERT,Remote FortiExtender alert activity,Event,fortiextender,Alert,119410,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46404/46404-log-id-event-ext-remote-alert
46405,0111046405,LOG_ID_EVENT_EXT_REMOTE_CRITICAL,Remote FortiExtender critical activity,Event,fortiextender,Critical,119411,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46405/46405-log-id-event-ext-remote-critical
46406,0111046406,LOG_ID_EVENT_EXT_REMOTE_ERROR,Remote FortiExtender error activity,Event,fortiextender,Error,119412,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46406/46406-log-id-event-ext-remote-error
46407,0111046407,LOG_ID_EVENT_EXT_REMOTE_WARNING,Remote FortiExtender warning activity,Event,fortiextender,Warning,119413,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46407/46407-log-id-event-ext-remote-warning
46408,0111046408,LOG_ID_EVENT_EXT_REMOTE_NOTIF,Remote FortiExtender notify activity,Event,fortiextender,Notice,119414,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46408/46408-log-id-event-ext-remote-notif
46409,0111046409,LOG_ID_EVENT_EXT_REMOTE_INFO,Remote FortiExtender info activity,Event,fortiextender,Information,119415,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46409/46409-log-id-event-ext-remote-info
46410,0111046410,LOG_ID_EVENT_EXT_REMOTE_DEBUG,Remote FortiExtender debug activity,Event,fortiextender,Debug,119416,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46410/46410-log-id-event-ext-remote-debug
46501,0100046501,LOG_ID_INTERNAL_LTE_MODEM_DETECTION,LTE modem detection,Event,system,Information,119417,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46501/46501-log-id-internal-lte-modem-detection
46502,0100046502,LOG_ID_INTERNAL_LTE_MODEM_GPSD,LTE modem GPS daemon started or stopped,Event,system,Information,119418,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46502/46502-log-id-internal-lte-modem-gpsd
46503,0100046503,LOG_ID_INTERNAL_LTE_MODEM_GPS_LOC_ACQUISITION,LTE modem GPS location acquisition,Event,system,Information,119419,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46503/46503-log-id-internal-lte-modem-gps-loc-acquisition
46504,0100046504,LOG_ID_INTERNAL_LTE_MODEM_BILLD,LTE modem billing daemon started or stopped,Event,system,Information,119420,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46504/46504-log-id-internal-lte-modem-billd
46505,0100046505,LOG_ID_INTERNAL_LTE_MODEM_BILLING_PURGED,LTE billing data purged,Event,system,Information,119421,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46505/46505-log-id-internal-lte-modem-billing-purged
46507,0100046507,LOG_ID_INTERNAL_LTE_MODEM_FW_UPGRADE,LTE modem firmware upgrade event,Event,system,Information,119422,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46507/46507-log-id-internal-lte-modem-fw-upgrade
46508,0100046508,LOG_ID_INTERNAL_LTE_MODEM_QDL_DETECTION,LTE modem QDL device detection event,Event,system,Information,119423,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46508/46508-log-id-internal-lte-modem-qdl-detection
46509,0100046509,LOG_ID_INTERNAL_LTE_MODEM_REBOOT,LTE modem reboot event,Event,system,Information,119424,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46509/46509-log-id-internal-lte-modem-reboot
46510,0100046510,LOG_ID_INTERNAL_LTE_MODEM_OP_MODE,LTE modem operation mode,Event,system,Information,119425,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46510/46510-log-id-internal-lte-modem-op-mode
46511,0100046511,LOG_ID_INTERNAL_LTE_MODEM_POWER_ON_OFF,LTE modem powered on or powered off,Event,system,Information,119426,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46511/46511-log-id-internal-lte-modem-power-on-off
46512,0100046512,LOG_ID_INTERNAL_LTE_MODEM_SIM_STATE,LTE modem SIM card state event,Event,system,Information,119427,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46512/46512-log-id-internal-lte-modem-sim-state
46513,0100046513,LOG_ID_INTERNAL_LTE_MODEM_LINK_CONNECTION,LTE modem data link connection event,Event,system,Information,119428,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46513/46513-log-id-internal-lte-modem-link-connection
46514,0100046514,LOG_ID_INTERNAL_LTE_MODEM_MANUAL_HANDOVER,LTE modem manual handover event,Event,system,Information,119429,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46514/46514-log-id-internal-lte-modem-manual-handover
46515,0100046515,LOG_ID_INTERNAL_LTE_MODEM_IP_ADDR,LTE modem ip address event,Event,system,Information,119430,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46515/46515-log-id-internal-lte-modem-ip-addr
46516,0100046516,LOG_ID_INTERNAL_LTE_MODEM_BEARER_TECH_CHANGE,LTE modem bearer event,Event,system,Information,119431,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46516/46516-log-id-internal-lte-modem-bearer-tech-change
46517,0100046517,LOG_ID_INTERNAL_LTE_MODEM_WRONG_PIN,LTE unlock SIM PIN failed.,Event,system,Warning,119432,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46517/46517-log-id-internal-lte-modem-wrong-pin
46518,0100046518,LOG_ID_INTERNAL_LTE_MODEM_SIM_SWITCH,LTE modem active SIM card switch event,Event,system,Information,119433,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46518/46518-log-id-internal-lte-modem-sim-switch
46519,0100046519,LOG_ID_INTERNAL_LTE_MODEM_SIM_SWITCH_CONNECTION_STATE,LTE modem active SIM card switched: modem disconnection detected,Event,system,Notice,119434,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46519/46519-log-id-internal-lte-modem-sim-switch-connection-state
46520,0100046520,LOG_ID_INTERNAL_LTE_MODEM_SIM_SWITCH_LINK_MONITOR,LTE modem active SIM card switched: link monitor probe failure detected,Event,system,Notice,119435,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46520/46520-log-id-internal-lte-modem-sim-switch-link-monitor
46521,0100046521,LOG_ID_INTERNAL_LTE_MODEM_SIM_FLIP,LTE modem active SIM card slot flipped back and forth in short time,Event,system,Warning,119436,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46521/46521-log-id-internal-lte-modem-sim-flip
46522,0100046522,LOG_ID_INTERNAL_LTE_MODEM_BILLING_DATA_ALERT,LTE billing data usage reached configured threshold,Event,system,Information,119437,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46522/46522-log-id-internal-lte-modem-billing-data-alert
46523,0100046523,LOG_ID_INTERNAL_LTE_MODEM_BILLING_TIME_REFRESH,"LTE billing time passed, refresh billing date counter",Event,system,Information,119438,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46523/46523-log-id-internal-lte-modem-billing-time-refresh
46524,0100046524,LOG_ID_INTERNAL_LTE_MODEM_SIM_SWITCH_DATA_PLAN,LTE modem active SIM card switched: data plan reached,Event,system,Information,119439,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46524/46524-log-id-internal-lte-modem-sim-switch-data-plan
46525,0100046525,LOG_ID_INTERNAL_LTE_MODEM_BILLING_STOP_NETWORK,LTE modem stop network due to data plan reached,Event,system,Information,119440,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46525/46525-log-id-internal-lte-modem-billing-stop-network
46526,0100046526,LOG_ID_INTERNAL_LTE_MODEM_BILLING_DATA_PLAN_OVER,LTE billing data usage reached data limit,Event,system,Information,119441,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46526/46526-log-id-internal-lte-modem-billing-data-plan-over
46527,0100046527,LOG_ID_INTERNAL_LTE_MODEM_SIM_SWITCH_SIM_STATE,LTE modem active SIM card switched: SIM state empty or error,Event,system,Information,119442,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46527/46527-log-id-internal-lte-modem-sim-switch-sim-state
46600,0100046600,LOG_ID_EVENT_AUTOMATION_TRIGGERED,Automation stitch triggered,Event,system,Notice,119443,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46600/46600-log-id-event-automation-triggered
46703,0100046703,LOG_ID_INTERNAL_5G_MODEM_IPV4_LINK_STATE,Cellular modem IPV4 link state changed,Event,system,Information,119444,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46703/46703-log-id-internal-5g-modem-ipv4-link-state
46705,0100046705,LOG_ID_INTERNAL_5G_MODEM_FW_UPGRADE,Cellular modem firmware upgrade event,Event,system,Information,119445,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46705/46705-log-id-internal-5g-modem-fw-upgrade
46708,0100046708,LOG_ID_INTERNAL_5G_MODEM_MODE,Cellular modem changed operation mode,Event,system,Information,119446,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46708/46708-log-id-internal-5g-modem-mode
46709,0100046709,LOG_ID_INTERNAL_5G_MODEM_SIM_STATE,Cellular modem active sim card state changed,Event,system,Information,119447,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46709/46709-log-id-internal-5g-modem-sim-state
46710,0100046710,LOG_ID_INTERNAL_5G_MODEM_SIM_SWITCH,Cellular modem sim switched,Event,system,Information,119448,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46710/46710-log-id-internal-5g-modem-sim-switch
46711,0100046711,LOG_ID_INTERNAL_5G_MODEM_AUTO_SIM_SWITCH_REASON,Cellular modem auto sim switch triggered,Event,system,Information,119449,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46711/46711-log-id-internal-5g-modem-auto-sim-switch-reason
46713,0100046713,LOG_ID_INTERNAL_5G_MODEM_SIGNAL_MODE,Cellular modem signal mode changed,Event,system,Information,119450,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46713/46713-log-id-internal-5g-modem-signal-mode
46714,0100046714,LOG_ID_INTERNAL_5G_MODEM_IPV6_LINK_STATE,Cellular modem IPV6 link state changed,Event,system,Information,119451,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46714/46714-log-id-internal-5g-modem-ipv6-link-state
46900,0100046900,LOG_ID_POE_STATUS_REPORT,PoE device status reported,Event,system,Error,119452,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/46900/46900-log-id-poe-status-report
47000,0100047000,LOG_ID_MALWARE_LIST_TRUNCATED_ENTER,External blocklist list is truncated,Event,system,Warning,119453,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/47000/47000-log-id-malware-list-truncated-enter
